Anio,Mes,Clave ciudad,limon,leche,camaron,tortillas,electricidad,alquiler,frijol,pollo,Fecha,suma,categoria,Season
2022,10,53,33.75,23.9,340.0,23.5,491.97,110.55,27.45,68.0,2022-10-01,1119.12,1,4
2022,10,54,26.68,22.0,140.0,22.0,403.71,105.02,32.0,60.0,2022-10-01,811.41,3,4
2022,10,55,32.25,17.78,225.0,19.75,491.97,106.75,34.44,80.0,2022-10-01,1007.94,2,4
2022,11,1,27.23,28.0,220.0,22.0,495.0,113.73,37.22,110.0,2022-11-01,1053.18,1,4
2022,11,2,22.9,27.5,219.9,24.0,406.2,108.85,44.56,130.0,2022-11-01,983.9100000000001,2,4
2022,11,3,19.0,23.0,229.0,14.15,495.0,102.52,43.44,130.0,2022-11-01,1056.11,1,4
2022,11,4,28.68,15.33,409.9,12.9,495.0,110.43,39.22,44.5,2022-11-01,1155.96,1,4
2022,11,5,32.15,24.07,499.0,23.0,406.2,107.87,71.0,102.24,2022-11-01,1265.53,1,4
2022,11,6,30.15,22.32,260.0,29.0,319.14,113.64,29.9,169.9,2022-11-01,974.05,2,4
2022,11,7,25.24,25.0,234.99,20.0,319.14,109.73,29.74,35.8,2022-11-01,799.64,3,4
2022,11,8,15.8,26.0,399.0,27.0,406.2,109.02,44.0,132.5,2022-11-01,1159.52,1,4
2022,11,9,30.0,20.14,180.0,24.0,342.78,116.88,25.83,160.0,2022-11-01,899.63,3,4
2022,11,10,29.3,23.0,359.0,24.0,495.0,106.93,64.3,112.5,2022-11-01,1214.03,1,4
2022,11,11,30.0,27.0,254.1,13.0,495.0,111.32,40.0,120.0,2022-11-01,1090.42,1,4
2022,11,12,34.7,27.5,217.0,19.0,495.0,111.92,48.02,121.5,2022-11-01,1074.6399999999999,1,4
2022,11,13,24.5,23.0,238.04,22.0,378.19,117.22,36.0,84.0,2022-11-01,922.95,3,4
2022,11,14,28.35,27.5,219.0,20.0,495.0,104.67,25.56,185.0,2022-11-01,1105.08,1,4
2022,11,15,30.4,26.95,239.9,22.0,406.2,110.48,35.9,92.0,2022-11-01,963.83,3,4
2022,11,16,9.03,19.28,369.0,26.0,406.2,109.68,41.5,85.0,2022-11-01,1065.69,2,4
2022,11,17,30.05,25.5,339.0,22.0,342.78,101.96,33.0,100.0,2022-11-01,994.29,2,4
2022,11,18,24.5,31.22,289.0,27.0,406.2,108.75,32.78,35.75,2022-11-01,955.2,3,4
2022,11,19,22.15,26.0,285.0,26.0,342.78,115.16,27.51,169.9,2022-11-01,1014.4999999999999,2,4
2022,11,20,18.9,20.56,210.0,12.9,342.78,111.82,25.9,32.15,2022-11-01,775.0099999999998,3,4
2022,11,21,26.23,32.0,227.98,28.0,342.78,108.84,39.99,173.4,2022-11-01,979.22,3,4
2022,11,22,25.93,27.9,170.0,17.0,495.0,107.34,36.38,80.0,2022-11-01,959.55,2,4
2022,11,23,30.23,24.0,399.5,23.0,495.0,107.63,30.0,97.4,2022-11-01,1206.7600000000002,1,4
2022,11,24,31.68,28.5,170.0,24.0,460.86,122.89,48.78,194.0,2022-11-01,1080.71,1,4
2022,11,25,24.8,25.0,347.98,24.0,319.14,113.66,33.33,31.75,2022-11-01,919.6600000000001,3,4
2022,11,26,18.0,15.5,220.0,26.0,406.2,105.89,35.39,107.5,2022-11-01,934.48,3,4
2022,11,27,32.4,22.18,253.5,25.0,342.78,107.34,35.5,88.15,2022-11-01,906.8499999999999,3,4
2022,11,28,23.38,27.0,349.0,24.0,378.19,106.59,38.06,75.0,2022-11-01,1021.22,2,4
2022,11,29,29.08,28.9,249.0,28.0,495.0,121.02,35.72,110.0,2022-11-01,1096.72,1,4
2022,11,30,17.5,55.56,250.0,22.0,495.0,111.48,25.25,145.9,2022-11-01,1122.69,1,4
2022,11,31,26.68,25.5,202.5,21.0,406.2,108.82,38.0,49.75,2022-11-01,878.45,3,4
2022,11,32,25.55,21.69,160.0,25.0,342.78,108.95,67.33,97.7,2022-11-01,849.0000000000001,3,4
2022,11,33,30.23,25.9,200.0,20.0,495.0,107.66,43.89,88.0,2022-11-01,1010.68,2,4
2022,11,34,29.08,28.9,280.0,22.0,495.0,107.7,38.0,115.0,2022-11-01,1115.68,1,4
2022,11,35,23.5,28.0,379.9,24.0,342.78,117.54,26.55,40.0,2022-11-01,982.2699999999999,2,4
2022,11,36,25.05,18.23,212.4,18.0,495.0,112.74,25.83,84.75,2022-11-01,992.0000000000001,2,4
2022,11,37,16.39,16.67,207.4,26.0,469.63,111.77,32.0,137.5,2022-11-01,1017.36,2,4
2022,11,38,22.23,37.9,199.0,22.0,495.0,111.78,27.9,102.45,2022-11-01,1018.26,2,4
2022,11,39,27.25,27.5,399.0,23.0,495.0,108.02,28.75,105.73,2022-11-01,1214.25,1,4
2022,11,40,34.43,19.5,320.0,26.0,469.63,105.41,40.0,65.0,2022-11-01,1079.9699999999998,1,4
2022,11,41,18.0,25.0,399.0,18.0,495.0,109.73,35.25,122.0,2022-11-01,1221.98,1,4
2022,11,42,24.0,14.7,280.0,20.0,406.2,107.2,27.78,92.0,2022-11-01,971.88,3,4
2022,11,43,8.5,27.5,200.0,23.0,406.2,109.49,35.56,133.0,2022-11-01,943.25,3,4
2022,11,44,21.0,21.11,255.9,24.0,495.0,119.55,29.07,37.4,2022-11-01,1003.03,2,4
2022,11,45,41.63,26.75,200.0,22.0,406.2,100.69,34.0,81.5,2022-11-01,912.77,3,4
2022,11,46,22.49,29.37,349.5,14.25,319.14,117.7,28.41,98.0,2022-11-01,978.86,2,4
2022,11,47,30.65,27.0,238.5,19.0,495.0,109.48,29.0,67.0,2022-11-01,1015.63,1,4
2022,11,48,24.5,27.58,225.0,24.0,406.2,112.69,41.67,55.0,2022-11-01,916.64,3,4
2022,11,49,21.2,22.13,230.0,16.0,406.2,106.84,46.0,79.0,2022-11-01,927.37,3,4
2022,11,50,22.0,25.0,199.0,25.0,342.78,111.93,24.34,175.0,2022-11-01,925.0500000000001,3,4
2022,11,51,30.0,23.0,157.5,18.0,495.0,103.4,23.13,79.25,2022-11-01,929.28,2,4
2022,11,52,27.4,23.5,157.5,23.0,495.0,106.51,45.0,84.0,2022-11-01,961.91,2,4
2022,11,53,27.5,21.7,359.0,23.5,495.0,110.97,27.45,68.0,2022-11-01,1133.1200000000001,1,4
2022,11,54,20.58,22.0,140.0,22.0,406.2,105.03,32.0,60.0,2022-11-01,807.81,3,4
2022,11,55,30.0,17.78,227.5,20.0,495.0,106.98,34.44,80.0,2022-11-01,1011.7,2,4
2022,12,1,32.33,28.0,220.0,22.0,498.02,114.13,37.22,105.0,2022-12-01,1056.6999999999998,1,1
2022,12,2,26.9,27.5,226.73,24.0,408.7,109.09,44.97,130.0,2022-12-01,997.89,2,1
2022,12,3,25.25,23.0,228.0,13.8,498.02,102.59,42.78,128.75,2022-12-01,1062.19,1,1
2022,12,4,33.4,15.33,409.9,12.9,498.02,110.52,39.22,47.25,2022-12-01,1166.54,1,1
2022,12,5,36.65,22.22,499.0,23.0,408.7,107.94,71.0,88.24,2022-12-01,1256.75,1,1
2022,12,6,28.9,22.32,260.0,29.0,321.11,114.08,48.0,183.9,2022-12-01,1007.3100000000001,2,1
2022,12,7,32.74,25.0,229.99,20.0,321.11,109.75,30.24,36.4,2022-12-01,805.23,3,1
2022,12,8,18.88,26.0,399.0,27.0,408.7,109.42,44.0,127.5,2022-12-01,1160.5,1,1
2022,12,9,35.5,19.45,180.0,25.0,344.9,117.19,25.0,160.0,2022-12-01,907.04,3,1
2022,12,10,31.58,23.0,359.0,24.0,498.02,107.67,66.67,112.5,2022-12-01,1222.44,1,1
2022,12,11,27.5,27.0,258.68,13.0,498.02,111.67,40.0,117.5,2022-12-01,1093.37,1,1
2022,12,12,32.45,27.5,217.0,19.0,498.02,112.46,48.02,124.0,2022-12-01,1078.45,1,1
2022,12,13,27.25,22.95,238.33,22.0,380.51,117.41,38.78,79.0,2022-12-01,926.2299999999999,3,1
2022,12,14,29.8,27.5,219.0,20.0,498.02,104.75,25.0,185.0,2022-12-01,1109.07,1,1
2022,12,15,30.4,27.5,239.9,22.75,408.7,110.84,36.4,95.0,2022-12-01,971.49,3,1
2022,12,16,10.33,18.88,359.0,26.0,408.7,109.71,42.0,85.0,2022-12-01,1059.62,2,1
2022,12,17,24.5,25.5,329.0,22.0,344.9,101.96,34.0,100.0,2022-12-01,981.86,2,1
2022,12,18,28.25,33.11,292.72,27.0,408.7,108.88,32.78,33.0,2022-12-01,964.4399999999999,3,1
2022,12,19,29.9,26.0,285.0,26.0,344.9,115.28,28.65,183.9,2022-12-01,1039.6299999999999,2,1
2022,12,20,28.9,20.56,210.0,12.9,344.9,112.11,25.9,25.9,2022-12-01,781.17,3,1
2022,12,21,29.8,32.0,229.0,28.0,344.9,108.86,39.99,183.9,2022-12-01,996.45,3,1
2022,12,22,35.43,28.9,170.0,17.11,498.02,107.44,36.94,80.0,2022-12-01,973.8400000000001,2,1
2022,12,23,29.8,24.0,399.5,23.0,498.02,107.69,31.25,92.4,2022-12-01,1205.66,1,1
2022,12,24,29.8,28.5,170.0,24.0,463.67,123.77,48.06,154.4,2022-12-01,1042.2,1,1
2022,12,25,30.83,25.0,358.45,24.0,321.11,113.92,33.33,29.73,2022-12-01,936.37,3,1
2022,12,26,25.5,15.5,220.0,26.0,408.7,106.06,37.64,110.0,2022-12-01,949.4,3,1
2022,12,27,40.35,22.04,250.1,25.0,344.9,107.47,35.5,86.4,2022-12-01,911.76,3,1
2022,12,28,27.25,24.0,349.0,24.0,380.51,106.71,37.78,75.0,2022-12-01,1024.25,2,1
2022,12,29,25.83,28.65,251.5,28.0,498.02,123.03,35.93,110.0,2022-12-01,1100.96,1,1
2022,12,30,20.0,55.56,250.0,22.0,498.02,111.69,26.0,111.4,2022-12-01,1094.67,1,1
2022,12,31,33.68,24.0,210.0,21.0,408.7,108.97,38.0,55.0,2022-12-01,899.35,3,1
2022,12,32,27.05,21.69,175.0,27.25,344.9,109.09,65.78,99.0,2022-12-01,869.76,3,1
2022,12,33,31.3,25.9,170.0,20.5,498.02,107.66,43.89,85.0,2022-12-01,982.27,2,1
2022,12,34,30.83,27.5,280.0,22.0,498.02,108.22,38.0,115.25,2022-12-01,1119.82,1,1
2022,12,35,29.0,28.0,379.9,24.0,344.9,117.54,25.5,40.0,2022-12-01,988.8399999999999,2,1
2022,12,36,27.03,18.23,203.65,18.0,498.02,112.92,25.0,84.0,2022-12-01,986.85,2,1
2022,12,37,18.36,16.67,217.4,26.0,472.5,112.73,32.0,127.5,2022-12-01,1023.1600000000001,2,1
2022,12,38,21.98,37.25,199.0,22.0,498.02,111.86,28.32,95.25,2022-12-01,1013.6800000000001,2,1
2022,12,39,24.25,27.5,399.0,23.25,498.02,108.04,28.0,118.0,2022-12-01,1226.06,1,1
2022,12,40,30.65,19.5,320.0,26.0,472.5,105.41,40.0,65.0,2022-12-01,1079.06,1,1
2022,12,41,23.0,25.0,379.0,18.0,498.02,110.26,35.0,122.0,2022-12-01,1210.28,1,1
2022,12,42,12.5,14.7,280.0,20.0,408.7,107.2,31.67,92.0,2022-12-01,966.77,3,1
2022,12,43,10.75,27.5,200.0,23.0,408.7,109.64,35.56,133.0,2022-12-01,948.1500000000001,3,1
2022,12,44,24.5,21.11,255.9,24.0,498.02,119.72,32.38,38.15,2022-12-01,1013.78,2,1
2022,12,45,51.63,27.0,210.0,22.0,408.7,100.78,34.0,79.0,2022-12-01,933.1099999999999,3,1
2022,12,46,27.74,29.37,359.0,13.5,321.11,117.7,28.96,101.0,2022-12-01,998.3800000000001,2,1
2022,12,47,27.63,27.0,238.5,19.0,498.02,109.48,29.0,67.0,2022-12-01,1015.63,1,1
2022,12,48,27.25,27.6,225.0,24.0,408.7,112.87,41.67,55.0,2022-12-01,922.0899999999999,3,1
2022,12,49,22.5,21.5,237.5,16.0,408.7,106.91,45.25,79.0,2022-12-01,937.36,3,1
2022,12,50,27.5,25.0,199.2,25.0,344.9,112.11,28.72,175.0,2022-12-01,937.43,3,1
2022,12,51,37.5,23.5,180.0,18.0,498.02,103.58,22.75,82.5,2022-12-01,965.85,2,1
2022,12,52,31.4,23.5,158.75,23.0,498.02,106.51,45.0,84.0,2022-12-01,970.18,2,1
2022,12,53,30.0,19.5,359.0,23.5,498.02,111.32,27.45,68.0,2022-12-01,1136.79,1,1
2022,12,54,20.45,22.38,140.0,22.0,408.7,105.3,32.0,60.0,2022-12-01,810.8299999999999,3,1
2022,12,55,35.75,17.78,222.5,20.0,498.02,107.02,34.44,80.0,2022-12-01,1015.51,2,1
2023,1,1,35.86,28.0,235.0,22.0,501.14,114.49,37.5,112.5,2023-01-01,1086.49,1,1
2023,1,2,29.6,27.5,233.0,24.0,411.25,109.36,44.89,130.0,2023-01-01,1009.6,2,1
2023,1,3,23.0,23.0,254.0,12.9,501.14,102.67,48.0,122.5,2023-01-01,1087.21,1,1
2023,1,4,40.65,15.33,404.9,12.9,501.14,110.79,39.22,51.75,2023-01-01,1176.68,1,1
2023,1,5,42.15,22.75,499.0,23.25,411.25,108.34,71.0,89.99,2023-01-01,1267.73,1,1
2023,1,6,30.4,22.32,260.0,30.0,323.11,115.25,48.0,149.9,2023-01-01,978.98,2,1
2023,1,7,38.24,25.0,227.49,20.0,323.11,110.13,29.99,37.18,2023-01-01,811.14,3,1
2023,1,8,20.0,25.0,399.0,27.0,411.25,109.52,44.36,140.0,2023-01-01,1176.1299999999999,1,1
2023,1,9,39.0,19.82,190.0,25.0,347.04,117.56,25.0,170.0,2023-01-01,933.4200000000001,3,1
2023,1,10,34.85,23.0,326.75,24.0,501.14,107.86,66.67,115.0,2023-01-01,1199.27,1,1
2023,1,11,30.0,27.0,262.9,13.0,501.14,112.18,40.0,120.0,2023-01-01,1106.22,1,1
2023,1,12,35.45,27.5,217.0,20.0,501.14,113.25,48.02,122.48,2023-01-01,1084.84,1,1
2023,1,13,31.9,22.98,145.0,22.0,382.89,117.71,38.78,84.0,2023-01-01,845.26,3,1
2023,1,14,31.9,27.5,207.53,20.0,501.14,104.76,25.0,185.0,2023-01-01,1102.83,1,1
2023,1,15,38.4,27.5,239.9,23.0,411.25,111.3,37.9,95.0,2023-01-01,984.2499999999999,3,1
2023,1,16,13.15,18.5,391.25,26.0,411.25,109.98,42.0,85.0,2023-01-01,1097.13,2,1
2023,1,17,24.5,25.0,297.0,22.0,347.04,102.1,35.0,120.0,2023-01-01,972.64,2,1
2023,1,18,31.25,33.73,245.0,27.0,411.25,109.11,32.78,29.0,2023-01-01,919.12,3,1
2023,1,19,32.15,26.0,285.0,26.0,347.04,115.37,29.93,184.48,2023-01-01,1045.97,2,1
2023,1,20,37.4,20.56,210.0,12.9,347.04,112.97,25.9,23.65,2023-01-01,790.42,3,1
2023,1,21,32.23,33.5,229.0,28.0,347.04,108.86,43.74,183.9,2023-01-01,1006.27,3,1
2023,1,22,40.15,28.9,170.0,17.23,501.14,107.78,41.9,80.0,2023-01-01,987.1,2,1
2023,1,23,31.08,24.0,409.25,23.0,501.14,107.88,31.0,87.4,2023-01-01,1214.75,1,1
2023,1,24,32.35,28.5,200.0,24.0,466.58,123.94,44.06,116.9,2023-01-01,1036.3300000000002,1,1
2023,1,25,34.83,27.7,320.95,24.0,323.11,114.47,33.33,29.0,2023-01-01,907.3900000000001,3,1
2023,1,26,28.75,15.5,220.0,26.0,411.25,106.61,39.88,112.5,2023-01-01,960.49,3,1
2023,1,27,42.15,22.04,267.0,25.0,347.04,107.88,40.23,92.9,2023-01-01,944.24,3,1
2023,1,28,30.18,24.75,349.0,24.0,382.89,107.61,38.33,75.0,2023-01-01,1031.76,2,1
2023,1,29,35.8,28.2,247.75,28.0,501.14,124.99,36.56,117.5,2023-01-01,1119.94,1,1
2023,1,30,21.25,55.56,250.0,22.0,501.14,111.93,25.5,127.43,2023-01-01,1114.8100000000002,1,1
2023,1,31,39.9,24.0,197.5,21.0,411.25,109.23,38.0,55.0,2023-01-01,895.88,3,1
2023,1,32,31.05,22.88,190.0,28.0,347.04,109.68,63.78,99.0,2023-01-01,891.4300000000001,3,1
2023,1,33,35.13,25.9,195.0,22.0,501.14,107.66,43.89,86.5,2023-01-01,1017.2199999999999,2,1
2023,1,34,32.45,27.5,280.0,22.0,501.14,108.58,38.0,113.75,2023-01-01,1123.42,1,1
2023,1,35,30.0,28.0,379.9,24.0,347.04,117.56,25.9,36.0,2023-01-01,988.4,2,1
2023,1,36,27.8,18.23,202.4,18.0,501.14,113.02,25.0,84.0,2023-01-01,989.5899999999999,2,1
2023,1,37,26.14,17.06,219.9,26.0,475.46,113.49,32.0,122.5,2023-01-01,1032.55,2,1
2023,1,38,23.43,37.5,198.71,22.0,501.14,112.23,30.48,95.35,2023-01-01,1020.84,2,1
2023,1,39,31.0,27.5,399.0,24.0,501.14,108.25,30.1,117.25,2023-01-01,1238.2399999999998,1,1
2023,1,40,35.8,19.5,320.0,26.0,475.46,105.55,38.5,65.0,2023-01-01,1085.81,1,1
2023,1,41,24.0,25.0,399.0,18.0,501.14,110.59,35.0,122.0,2023-01-01,1234.73,1,1
2023,1,42,23.75,14.7,280.0,20.0,411.25,107.02,33.33,83.0,2023-01-01,973.0500000000001,3,1
2023,1,43,18.75,27.5,170.0,23.0,411.25,109.86,31.11,133.0,2023-01-01,924.47,3,1
2023,1,44,25.0,21.11,255.9,24.0,501.14,120.39,32.38,39.9,2023-01-01,1019.8199999999999,2,1
2023,1,45,48.5,27.0,200.0,22.0,411.25,100.71,34.0,81.5,2023-01-01,924.96,3,1
2023,1,46,31.99,29.37,359.0,13.5,323.11,118.65,29.79,99.25,2023-01-01,1004.66,2,1
2023,1,47,33.3,28.5,237.0,19.0,501.14,109.64,29.0,53.73,2023-01-01,1011.3100000000001,1,1
2023,1,48,31.13,27.9,227.5,24.0,411.25,113.63,47.78,55.0,2023-01-01,938.1899999999999,3,1
2023,1,49,29.38,20.75,235.0,16.0,411.25,107.05,45.0,81.5,2023-01-01,945.93,3,1
2023,1,50,38.5,25.0,199.0,25.0,347.04,112.25,31.67,175.0,2023-01-01,953.4599999999999,3,1
2023,1,51,40.0,25.0,190.0,18.0,501.14,103.88,24.75,86.0,2023-01-01,988.77,2,1
2023,1,52,40.65,23.5,165.0,23.0,501.14,106.95,45.0,84.0,2023-01-01,989.24,2,1
2023,1,53,32.5,21.93,359.0,23.5,501.14,111.56,27.45,68.0,2023-01-01,1145.08,1,1
2023,1,54,28.55,22.5,140.0,22.0,411.25,105.39,32.0,63.75,2023-01-01,825.4399999999999,3,1
2023,1,55,31.75,17.78,222.5,20.0,501.14,107.2,34.44,80.0,2023-01-01,1014.81,2,1
2023,2,1,35.58,28.0,235.0,22.0,504.26,114.84,44.44,115.0,2023-02-01,1099.12,1,1
2023,2,2,38.88,27.5,236.0,24.0,413.8,109.83,45.75,130.0,2023-02-01,1025.7600000000002,2,1
2023,2,3,26.25,23.0,248.5,12.9,504.26,102.77,46.56,115.0,2023-02-01,1079.24,1,1
2023,2,4,39.9,15.12,399.9,12.9,504.26,111.39,42.67,52.5,2023-02-01,1178.64,1,1
2023,2,5,40.4,21.95,499.0,24.0,413.8,108.55,66.0,70.99,2023-02-01,1244.69,1,1
2023,2,6,35.9,22.95,260.0,30.0,325.11,116.78,48.0,158.65,2023-02-01,997.39,2,1
2023,2,7,42.24,25.0,214.99,20.0,325.11,110.58,29.99,32.9,2023-02-01,800.8100000000001,3,1
2023,2,8,20.75,24.0,376.5,27.0,413.8,109.52,40.0,152.5,2023-02-01,1164.07,1,1
2023,2,9,42.5,21.13,200.0,25.0,349.19,118.1,25.0,170.0,2023-02-01,950.92,3,1
2023,2,10,35.1,23.75,306.5,24.0,504.26,107.86,66.67,120.0,2023-02-01,1188.14,1,1
2023,2,11,32.0,29.0,248.9,13.0,504.26,112.32,40.0,120.0,2023-02-01,1099.48,1,1
2023,2,12,44.95,27.5,218.0,20.0,504.26,113.66,48.02,126.25,2023-02-01,1102.6399999999999,1,1
2023,2,13,31.9,22.99,160.0,22.0,217.73,117.71,38.78,84.0,2023-02-01,695.11,3,1
2023,2,14,34.9,27.5,217.18,20.0,504.26,104.89,25.0,185.0,2023-02-01,1118.73,1,1
2023,2,15,34.9,27.17,237.4,23.0,413.8,111.65,36.9,95.0,2023-02-01,979.8199999999999,3,1
2023,2,16,20.38,21.28,411.25,26.5,413.8,110.49,42.0,85.0,2023-02-01,1130.7,2,1
2023,2,17,24.5,24.5,275.0,22.0,349.19,102.31,35.0,115.0,2023-02-01,947.5,2,1
2023,2,18,32.0,33.73,245.0,27.0,413.8,109.13,32.78,28.5,2023-02-01,921.9399999999999,3,1
2023,2,19,36.65,26.0,285.0,26.0,349.19,115.79,30.32,170.4,2023-02-01,1039.35,2,1
2023,2,20,39.9,20.56,210.0,12.9,349.19,113.43,25.9,23.65,2023-02-01,795.53,3,1
2023,2,21,36.03,34.0,218.9,28.0,349.19,108.86,44.99,169.65,2023-02-01,989.62,3,1
2023,2,22,33.7,28.2,170.0,17.0,504.26,108.02,41.9,80.0,2023-02-01,983.0799999999999,2,1
2023,2,23,30.85,24.0,397.05,23.0,504.26,107.94,32.0,88.05,2023-02-01,1207.15,1,1
2023,2,24,36.7,28.5,228.75,24.0,469.48,123.45,42.39,119.0,2023-02-01,1072.27,1,1
2023,2,25,33.03,25.68,342.01,24.0,325.11,115.57,33.33,28.97,2023-02-01,927.6999999999999,3,1
2023,2,26,34.5,15.5,220.0,26.0,413.8,107.04,40.61,120.0,2023-02-01,977.4499999999999,3,1
2023,2,27,38.4,22.04,236.46,25.0,349.19,108.22,41.8,92.9,2023-02-01,914.0099999999999,3,1
2023,2,28,29.9,24.0,339.0,24.0,385.26,107.93,38.61,75.0,2023-02-01,1023.6999999999999,2,1
2023,2,29,35.5,27.5,244.0,28.0,504.26,125.71,36.87,120.0,2023-02-01,1121.8400000000001,1,1
2023,2,30,31.25,56.67,250.0,22.0,504.26,112.28,25.75,104.15,2023-02-01,1106.3600000000001,1,1
2023,2,31,38.93,25.5,182.5,21.0,413.8,109.31,42.5,55.0,2023-02-01,888.54,3,1
2023,2,32,32.75,23.28,175.0,28.0,349.19,109.94,63.78,120.0,2023-02-01,901.94,3,1
2023,2,33,32.83,27.5,197.5,22.0,504.26,107.69,43.89,96.25,2023-02-01,1031.92,2,1
2023,2,34,33.08,27.5,280.0,22.0,504.26,108.59,39.0,110.0,2023-02-01,1124.4299999999998,1,1
2023,2,35,34.75,28.0,377.4,24.0,349.19,118.41,27.4,38.0,2023-02-01,997.1499999999999,2,1
2023,2,36,31.5,18.37,206.4,18.0,504.26,113.45,25.0,84.0,2023-02-01,1000.98,2,1
2023,2,37,38.39,18.25,229.9,26.5,478.41,113.95,33.0,125.0,2023-02-01,1063.4,2,1
2023,2,38,27.55,37.5,199.0,22.0,504.26,112.36,30.48,94.9,2023-02-01,1028.05,2,1
2023,2,39,28.0,27.5,399.0,24.0,504.26,108.35,30.55,117.0,2023-02-01,1238.6599999999999,1,1
2023,2,40,35.5,19.5,320.0,26.0,478.41,105.69,38.5,70.0,2023-02-01,1093.6000000000001,1,1
2023,2,41,27.5,25.75,399.0,18.0,504.26,110.83,35.0,122.0,2023-02-01,1242.34,1,1
2023,2,42,32.0,14.7,260.0,20.0,413.8,107.01,33.61,89.98,2023-02-01,971.1,3,1
2023,2,43,28.0,27.5,160.0,23.0,413.8,110.24,31.11,133.0,2023-02-01,926.65,3,1
2023,2,44,23.5,21.11,253.65,24.0,504.26,120.93,31.83,39.9,2023-02-01,1019.1800000000001,2,1
2023,2,45,48.5,27.0,195.0,22.0,413.8,100.71,35.25,77.75,2023-02-01,920.01,3,1
2023,2,46,32.24,29.37,359.0,13.5,325.11,118.72,29.79,99.5,2023-02-01,1007.23,2,1
2023,2,47,40.28,29.0,245.0,20.0,504.26,110.16,34.0,42.0,2023-02-01,1024.6999999999998,1,1
2023,2,48,29.68,31.2,230.0,24.0,413.8,114.49,47.78,55.0,2023-02-01,945.95,3,1
2023,2,49,34.35,21.38,220.0,16.0,413.8,107.12,45.0,77.75,2023-02-01,935.4,3,1
2023,2,50,43.0,25.0,199.0,25.75,349.19,112.89,31.67,175.0,2023-02-01,961.5,3,1
2023,2,51,42.5,25.0,200.0,18.0,504.26,104.05,25.0,81.0,2023-02-01,999.81,2,1
2023,2,52,40.9,23.5,165.0,23.0,504.26,107.37,45.0,84.0,2023-02-01,993.03,2,1
2023,2,53,35.0,22.7,359.0,23.5,504.26,111.81,27.45,68.0,2023-02-01,1151.72,1,1
2023,2,54,38.25,22.75,140.0,22.0,413.8,105.43,32.0,63.75,2023-02-01,837.98,3,1
2023,2,55,35.75,18.06,227.5,20.0,504.26,107.39,34.44,80.0,2023-02-01,1027.3999999999999,2,1
2023,3,1,33.93,28.0,240.0,22.0,507.38,115.15,40.31,113.75,2023-03-01,1100.52,1,2
2023,3,2,44.93,27.5,250.0,24.0,416.35,110.31,46.67,130.0,2023-03-01,1049.7599999999998,2,2
2023,3,3,30.5,23.75,232.0,12.9,507.38,102.88,47.67,115.0,2023-03-01,1072.08,1,2
2023,3,4,49.93,14.5,399.9,12.9,507.38,111.93,44.61,49.75,2023-03-01,1190.8999999999999,1,2
2023,3,5,52.73,22.48,474.05,24.0,416.35,108.87,66.0,71.24,2023-03-01,1235.72,1,2
2023,3,6,45.9,21.66,260.0,30.0,327.11,117.47,48.38,149.9,2023-03-01,1000.4200000000001,2,2
2023,3,7,46.99,25.0,201.24,22.0,327.11,111.07,28.99,29.4,2023-03-01,791.8000000000001,3,2
2023,3,8,28.75,28.0,349.0,27.0,416.35,109.73,40.0,147.5,2023-03-01,1146.33,1,2
2023,3,9,47.0,20.24,200.0,25.75,351.34,118.36,25.0,170.0,2023-03-01,957.6899999999999,3,2
2023,3,10,37.7,24.0,269.0,24.0,507.38,107.86,65.14,112.5,2023-03-01,1147.58,1,2
2023,3,11,37.25,29.0,236.46,13.0,507.38,112.67,41.0,115.0,2023-03-01,1091.76,1,2
2023,3,12,48.7,27.5,211.5,20.25,507.38,114.08,48.73,124.0,2023-03-01,1102.1399999999999,1,2
2023,3,13,39.45,22.95,172.5,23.0,219.02,117.86,38.78,84.0,2023-03-01,717.56,3,2
2023,3,14,37.7,28.75,211.2,21.5,507.38,105.18,25.0,185.0,2023-03-01,1121.71,1,2
2023,3,15,47.9,26.0,239.9,23.0,416.35,111.95,35.9,95.0,2023-03-01,996.0000000000001,3,2
2023,3,16,26.83,20.43,409.5,28.0,416.35,111.18,42.0,85.0,2023-03-01,1139.29,2,2
2023,3,17,24.5,24.5,269.0,22.75,351.34,102.6,35.5,120.0,2023-03-01,950.1899999999999,2,2
2023,3,18,43.25,33.73,245.0,27.25,416.35,109.51,32.78,44.0,2023-03-01,951.87,3,2
2023,3,19,46.65,26.0,285.0,26.0,351.34,116.71,29.82,161.15,2023-03-01,1042.67,2,2
2023,3,20,44.9,20.56,210.0,12.9,351.34,114.32,25.9,24.15,2023-03-01,804.0699999999999,3,2
2023,3,21,40.4,34.0,218.9,28.0,351.34,109.0,44.99,164.9,2023-03-01,991.53,3,2
2023,3,22,47.43,28.9,170.0,17.0,507.38,108.13,41.9,80.0,2023-03-01,1000.74,2,2
2023,3,23,33.93,24.0,389.9,23.5,507.38,107.97,31.5,93.05,2023-03-01,1211.23,1,2
2023,3,24,38.1,29.55,210.0,24.0,472.39,123.45,41.0,104.4,2023-03-01,1042.89,1,2
2023,3,25,34.1,25.0,358.73,24.0,327.11,116.63,33.33,29.0,2023-03-01,947.9000000000001,3,2
2023,3,26,35.0,15.73,215.0,26.0,416.35,107.64,41.33,115.0,2023-03-01,972.0500000000001,3,2
2023,3,27,55.15,22.39,191.01,25.0,351.34,108.22,41.8,92.9,2023-03-01,887.8099999999998,3,2
