Anio,Mes,Clave ciudad,limon,leche,camaron,tortillas,electricidad,alquiler,frijol,pollo
2022,9,35,29.25,27.0,379.9,24.0,223.13,116.26,399.0,37.67
2022,9,36,24.8,17.39,210.9,17.0,489.04,112.39,12.0,27.99
2022,9,37,19.4,17.46,224.9,26.0,437.15,110.74,12.0,29.9
2022,9,38,28.35,37.5,211.5,22.0,489.04,111.17,550.0,34.73
2022,9,39,32.0,27.5,399.0,23.0,489.04,107.87,10.0,40.25
2022,9,40,37.9,19.38,320.0,23.0,463.97,105.3,10.0,37.0
2022,9,41,21.5,25.0,354.0,18.0,489.04,108.8,24.0,38.0
2022,9,42,18.5,12.13,280.0,20.0,230.67,107.1,8.0,41.2
2022,9,43,11.5,27.5,215.0,23.0,226.9,108.92,429.0,43.0
2022,9,44,18.25,20.28,247.4,24.0,489.04,119.14,16.0,35.5
2022,9,45,31.38,24.0,250.0,22.0,226.9,100.59,10.0,26.11
2022,9,46,29.49,29.37,359.0,13.7,166.46,116.94,10.5,43.74
2022,9,47,29.88,27.0,229.0,19.0,489.04,108.57,10.0,31.82
2022,9,48,30.95,27.8,225.0,24.0,226.9,110.05,229.0,44.44
2022,9,49,30.5,21.11,230.0,16.0,226.9,106.51,20.0,36.67
2022,9,50,31.0,25.0,214.0,25.0,178.79,111.65,12.0,42.0
2022,9,51,27.5,23.5,182.5,18.0,489.04,103.4,10.0,36.0
2022,9,52,36.9,23.5,150.0,22.75,489.04,106.23,5.0,37.5
2022,9,53,26.11,24.68,359.0,23.5,489.04,110.01,299.0,28.95
2022,9,54,31.38,21.88,140.0,21.01,230.67,105.0,499.0,33.25
2022,9,55,30.5,17.78,237.5,19.0,489.04,106.47,20.0,25.0
2022,10,1,31.48,28.0,215.0,21.5,491.97,113.44,10.0,45.0
2022,10,2,26.4,27.5,234.45,24.0,403.71,108.74,25.0,35.28
2022,10,3,21.25,23.0,247.0,13.65,491.97,102.52,780.0,44.33
2022,10,4,34.9,15.33,409.9,13.95,491.97,110.4,15.0,25.72
2022,10,5,37.75,23.28,499.0,23.0,403.71,107.62,349.0,60.0
2022,10,6,34.9,22.32,260.0,29.0,167.43,113.53,450.0,44.9
2022,10,7,25.49,25.0,249.99,20.0,209.01,109.6,370.0,28.89
2022,10,8,15.0,27.0,399.0,27.0,403.71,108.61,30.0,36.93
2022,10,9,31.25,18.44,185.0,23.5,179.83,116.74,349.0,51.33
2022,10,10,31.3,21.5,359.0,23.0,491.97,106.32,10.0,62.92
2022,10,11,28.75,29.0,247.7,13.0,491.97,111.18,25.0,54.44
2022,10,12,41.45,27.5,217.0,19.0,491.97,111.58,25.0,27.73
2022,10,13,26.25,23.0,240.26,22.0,375.87,116.94,399.0,51.33
2022,10,14,31.55,27.5,222.43,20.0,491.97,104.52,10.0,37.49
2022,10,15,36.4,26.95,237.4,22.0,403.71,110.32,20.0,27.48
2022,10,16,9.73,18.68,374.0,26.0,403.71,109.48,329.0,41.0
2022,10,17,31.9,25.63,339.0,22.0,340.66,101.96,499.0,29.16
2022,10,18,28.25,30.44,289.0,27.0,403.71,108.69,24.0,27.22
2022,10,19,29.4,26.0,285.0,26.0,224.49,115.05,20.0,34.44
2022,10,20,19.9,20.56,210.0,13.93,179.83,111.79,15.0,30.36
2022,10,21,32.2,32.0,224.9,28.0,340.66,108.73,20.0,30.91
2022,10,22,33.48,27.9,170.0,17.0,491.97,107.25,10.0,36.0
2022,10,23,32.0,24.0,404.38,23.0,491.97,107.59,15.0,32.0
2022,10,24,33.1,28.25,170.0,24.0,458.04,122.98,22.5,46.11
2022,10,25,28.58,25.0,260.8,23.0,209.01,113.27,22.5,43.33
2022,10,26,18.0,15.5,220.0,26.0,232.09,105.89,20.0,52.5
2022,10,27,32.15,22.04,254.85,25.0,179.83,107.19,14.0,33.22
2022,10,28,28.25,27.0,349.0,24.0,375.87,106.34,20.0,35.0
2022,10,29,34.53,28.18,241.5,28.0,491.97,119.85,12.0,36.0
2022,10,30,21.25,55.56,250.0,22.0,491.97,111.26,13.0,26.11
2022,10,31,33.2,27.0,202.5,21.0,403.71,108.74,249.0,53.44
2022,10,32,30.33,22.49,160.0,25.0,179.83,108.34,15.0,30.5
2022,10,33,33.1,27.5,200.0,20.0,491.97,107.66,10.0,34.18
2022,10,34,27.68,28.9,280.0,22.0,491.97,107.41,30.0,35.22
2022,10,35,26.0,27.75,379.9,24.0,224.49,116.44,399.0,41.56
2022,10,36,28.1,18.02,241.15,18.0,491.97,112.71,12.0,30.99
2022,10,37,23.9,16.87,209.9,26.0,466.76,110.99,12.0,34.9
2022,10,38,24.38,37.5,199.0,22.0,491.97,111.46,500.0,38.04
2022,10,39,27.75,27.5,399.0,23.0,491.97,108.02,10.0,39.0
2022,10,40,33.1,19.5,320.0,25.25,466.76,105.37,10.0,38.0
2022,10,41,19.5,25.0,399.0,18.0,491.97,109.21,24.0,38.0
2022,10,42,18.42,12.8,280.0,20.0,403.71,107.2,8.0,41.2
2022,10,43,7.75,27.5,200.0,23.0,403.71,109.15,429.0,43.0
2022,10,44,21.0,21.11,251.9,24.0,491.97,119.29,15.5,37.15
2022,10,45,27.38,24.0,240.0,22.0,403.71,100.59,10.0,26.11
2022,10,46,28.49,29.37,330.5,14.75,317.17,117.22,10.5,39.99
2022,10,47,31.55,27.0,236.0,19.0,491.97,109.48,10.0,31.82
2022,10,48,28.85,27.8,225.0,24.0,403.71,111.82,229.0,46.67
2022,10,49,26.38,21.38,230.0,16.0,403.71,106.64,20.0,36.67
2022,10,50,24.5,25.0,201.5,25.0,179.83,111.86,12.0,42.0
2022,10,51,28.75,24.0,165.0,18.0,491.97,103.11,10.0,36.0
2022,10,52,33.4,23.5,170.0,23.0,491.97,106.4,5.0,40.25
2022,10,53,33.75,23.9,340.0,23.5,491.97,110.55,299.0,31.95
2022,10,54,26.68,22.0,140.0,22.0,403.71,105.02,499.0,33.75
2022,10,55,32.25,17.78,225.0,19.75,491.97,106.75,20.0,25.0
2022,11,1,27.23,28.0,220.0,22.0,495.0,113.73,10.0,45.0
2022,11,2,22.9,27.5,219.9,24.0,406.2,108.85,25.0,35.28
2022,11,3,19.0,23.0,229.0,14.15,495.0,102.52,780.0,44.33
2022,11,4,28.68,15.33,409.9,12.9,495.0,110.43,15.0,25.22
2022,11,5,32.15,24.07,499.0,23.0,406.2,107.87,349.0,63.89
2022,11,6,30.15,22.32,260.0,29.0,319.14,113.64,450.0,41.15
2022,11,7,25.24,25.0,234.99,20.0,319.14,109.73,370.0,27.97
2022,11,8,15.8,26.0,399.0,27.0,406.2,109.02,30.0,39.14
2022,11,9,30.0,20.14,180.0,24.0,342.78,116.88,349.0,51.33
2022,11,10,29.3,23.0,359.0,24.0,495.0,106.93,10.0,61.94
2022,11,11,30.0,27.0,254.1,13.0,495.0,111.32,25.0,54.44
2022,11,12,34.7,27.5,217.0,19.0,495.0,111.92,25.0,29.66
2022,11,13,24.5,23.0,238.04,22.0,378.19,117.22,399.0,51.33
2022,11,14,28.35,27.5,219.0,20.0,495.0,104.67,10.0,38.59
2022,11,15,30.4,26.95,239.9,22.0,406.2,110.48,20.0,27.48
2022,11,16,9.03,19.28,369.0,26.0,406.2,109.68,329.0,41.47
2022,11,17,30.05,25.5,339.0,22.0,342.78,101.96,499.0,29.34
2022,11,18,24.5,31.22,289.0,27.0,406.2,108.75,24.0,28.89
2022,11,19,22.15,26.0,285.0,26.0,342.78,115.16,20.0,34.03
2022,11,20,18.9,20.56,210.0,12.9,342.78,111.82,15.0,30.9
2022,11,21,26.23,32.0,227.98,28.0,342.78,108.84,20.0,30.91
2022,11,22,25.93,27.9,170.0,17.0,495.0,107.34,10.0,35.25
2022,11,23,30.23,24.0,399.5,23.0,495.0,107.63,15.0,32.0
2022,11,24,31.68,28.5,170.0,24.0,460.86,122.89,22.5,46.11
2022,11,25,24.8,25.0,347.98,24.0,319.14,113.66,22.5,43.25
2022,11,26,18.0,15.5,220.0,26.0,406.2,105.89,20.0,52.5
2022,11,27,32.4,22.18,253.5,25.0,342.78,107.34,14.0,33.22
2022,11,28,23.38,27.0,349.0,24.0,378.19,106.59,20.0,36.5
2022,11,29,29.08,28.9,249.0,28.0,495.0,121.02,12.0,34.0
2022,11,30,17.5,55.56,250.0,22.0,495.0,111.48,13.0,26.11
2022,11,31,26.68,25.5,202.5,21.0,406.2,108.82,249.0,49.83
2022,11,32,25.55,21.69,160.0,25.0,342.78,108.95,15.0,30.0
2022,11,33,30.23,25.9,200.0,20.0,495.0,107.66,10.0,34.18
2022,11,34,29.08,28.9,280.0,22.0,495.0,107.7,30.0,34.78
2022,11,35,23.5,28.0,379.9,24.0,342.78,117.54,399.0,44.33
2022,11,36,25.05,18.23,212.4,18.0,495.0,112.74,12.0,29.49
2022,11,37,16.39,16.67,207.4,26.0,469.63,111.77,12.0,30.39
2022,11,38,22.23,37.9,199.0,22.0,495.0,111.78,500.0,39.14
2022,11,39,27.25,27.5,399.0,23.0,495.0,108.02,10.0,36.75
2022,11,40,34.43,19.5,320.0,26.0,469.63,105.41,13.0,38.0
2022,11,41,18.0,25.0,399.0,18.0,495.0,109.73,24.0,38.0
2022,11,42,24.0,14.7,280.0,20.0,406.2,107.2,8.0,41.2
2022,11,43,8.5,27.5,200.0,23.0,406.2,109.49,429.0,43.0
2022,11,44,21.0,21.11,255.9,24.0,495.0,119.55,15.0,36.0
2022,11,45,41.63,26.75,200.0,22.0,406.2,100.69,10.0,25.83
2022,11,46,22.49,29.37,349.5,14.25,319.14,117.7,10.5,39.99
2022,11,47,30.65,27.0,238.5,19.0,495.0,109.48,10.0,31.82
2022,11,48,24.5,27.58,225.0,24.0,406.2,112.69,229.0,46.67
2022,11,49,21.2,22.13,230.0,16.0,406.2,106.84,20.0,36.67
2022,11,50,22.0,25.0,199.0,25.0,342.78,111.93,12.0,42.0
2022,11,51,30.0,23.0,157.5,18.0,495.0,103.4,10.0,36.0
2022,11,52,27.4,23.5,157.5,23.0,495.0,106.51,5.0,43.0
2022,11,53,27.5,21.7,359.0,23.5,495.0,110.97,299.0,31.76
2022,11,54,20.58,22.0,140.0,22.0,406.2,105.03,499.0,33.75
2022,11,55,30.0,17.78,227.5,20.0,495.0,106.98,20.0,25.0
2022,12,1,32.33,28.0,220.0,22.0,498.02,114.13,10.0,45.0
2022,12,2,26.9,27.5,226.73,24.0,408.7,109.09,25.0,35.28
2022,12,3,25.25,23.0,228.0,13.8,498.02,102.59,780.0,44.33
2022,12,4,33.4,15.33,409.9,12.9,498.02,110.52,15.0,25.22
2022,12,5,36.65,22.22,499.0,23.0,408.7,107.94,349.0,61.39
2022,12,6,28.9,22.32,260.0,29.0,321.11,114.08,450.0,39.9
2022,12,7,32.74,25.0,229.99,20.0,321.11,109.75,370.0,27.67
2022,12,8,18.88,26.0,399.0,27.0,408.7,109.42,30.0,39.14
2022,12,9,35.5,19.45,180.0,25.0,344.9,117.19,349.0,51.33
2022,12,10,31.58,23.0,359.0,24.0,498.02,107.67,10.0,63.89
2022,12,11,27.5,27.0,258.68,13.0,498.02,111.67,25.0,54.44
2022,12,12,32.45,27.5,217.0,19.0,498.02,112.46,25.0,29.66
2022,12,13,27.25,22.95,238.33,22.0,380.51,117.41,399.0,51.33
2022,12,14,29.8,27.5,219.0,20.0,498.02,104.75,10.0,38.59
2022,12,15,30.4,27.5,239.9,22.75,408.7,110.84,20.0,27.76
2022,12,16,10.33,18.88,359.0,26.0,408.7,109.71,329.0,42.89
2022,12,17,24.5,25.5,329.0,22.0,344.9,101.96,499.0,29.4
2022,12,18,28.25,33.11,292.72,27.0,408.7,108.88,24.0,28.89
2022,12,19,29.9,26.0,285.0,26.0,344.9,115.28,20.0,34.44
2022,12,20,28.9,20.56,210.0,12.9,344.9,112.11,15.0,35.07
2022,12,21,29.8,32.0,229.0,28.0,344.9,108.86,20.0,30.91
2022,12,22,35.43,28.9,170.0,17.11,498.02,107.44,10.0,35.0
2022,12,23,29.8,24.0,399.5,23.0,498.02,107.69,15.0,35.75
2022,12,24,29.8,28.5,170.0,24.0,463.67,123.77,22.5,46.44
2022,12,25,30.83,25.0,358.45,24.0,321.11,113.92,22.5,43.22
2022,12,26,25.5,15.5,220.0,26.0,408.7,106.06,20.0,52.5
2022,12,27,40.35,22.04,250.1,25.0,344.9,107.47,14.0,33.28
2022,12,28,27.25,24.0,349.0,24.0,380.51,106.71,20.0,38.0
2022,12,29,25.83,28.65,251.5,28.0,498.02,123.03,12.0,31.5
2022,12,30,20.0,55.56,250.0,22.0,498.02,111.69,13.0,25.0
2022,12,31,33.68,24.0,210.0,21.0,408.7,108.97,249.0,52.47
2022,12,32,27.05,21.69,175.0,27.25,344.9,109.09,15.0,30.0
2022,12,33,31.3,25.9,170.0,20.5,498.02,107.66,10.0,36.38
2022,12,34,30.83,27.5,280.0,22.0,498.02,108.22,30.0,34.0
2022,12,35,29.0,28.0,379.9,24.0,344.9,117.54,399.0,38.78
2022,12,36,27.03,18.23,203.65,18.0,498.02,112.92,12.0,27.99
2022,12,37,18.36,16.67,217.4,26.0,472.5,112.73,12.0,31.17
2022,12,38,21.98,37.25,199.0,22.0,498.02,111.86,500.0,39.14
2022,12,39,24.25,27.5,399.0,23.25,498.02,108.04,10.0,38.75
2022,12,40,30.65,19.5,320.0,26.0,472.5,105.41,16.0,41.0
2022,12,41,23.0,25.0,379.0,18.0,498.02,110.26,24.0,38.0
2022,12,42,12.5,14.7,280.0,20.0,408.7,107.2,8.0,41.2
2022,12,43,10.75,27.5,200.0,23.0,408.7,109.64,429.0,43.0
2022,12,44,24.5,21.11,255.9,24.0,498.02,119.72,15.0,41.03
2022,12,45,51.63,27.0,210.0,22.0,408.7,100.78,10.0,25.0
2022,12,46,27.74,29.37,359.0,13.5,321.11,117.7,10.5,39.99
2022,12,47,27.63,27.0,238.5,19.0,498.02,109.48,10.0,31.82
2022,12,48,27.25,27.6,225.0,24.0,408.7,112.87,229.0,46.67
2022,12,49,22.5,21.5,237.5,16.0,408.7,106.91,20.0,38.06
2022,12,50,27.5,25.0,199.2,25.0,344.9,112.11,12.0,42.0
2022,12,51,37.5,23.5,180.0,18.0,498.02,103.58,10.0,39.5
2022,12,52,31.4,23.5,158.75,23.0,498.02,106.51,5.0,43.0
2022,12,53,30.0,19.5,359.0,23.5,498.02,111.32,299.0,48.62
2022,12,54,20.45,22.38,140.0,22.0,408.7,105.3,499.0,33.25
2022,12,55,35.75,17.78,222.5,20.0,498.02,107.02,20.0,25.41
2023,1,1,35.86,28.0,235.0,22.0,501.14,114.49,10.0,45.0
2023,1,2,29.6,27.5,233.0,24.0,411.25,109.36,25.0,36.52
2023,1,3,23.0,23.0,254.0,12.9,501.14,102.67,750.0,44.89
2023,1,4,40.65,15.33,404.9,12.9,501.14,110.79,15.0,25.22
2023,1,5,42.15,22.75,499.0,23.25,411.25,108.34,349.0,60.55
2023,1,6,30.4,22.32,260.0,30.0,323.11,115.25,450.0,36.9
2023,1,7,38.24,25.0,227.49,20.0,323.11,110.13,370.0,34.33
2023,1,8,20.0,25.0,399.0,27.0,411.25,109.52,30.0,42.17
2023,1,9,39.0,19.82,190.0,25.0,347.04,117.56,349.0,51.33
2023,1,10,34.85,23.0,326.75,24.0,501.14,107.86,10.0,63.89
2023,1,11,30.0,27.0,262.9,13.0,501.14,112.18,25.0,54.44
2023,1,12,35.45,27.5,217.0,20.0,501.14,113.25,25.0,28.83
2023,1,13,31.9,22.98,145.0,22.0,382.89,117.71,399.0,51.33
2023,1,14,31.9,27.5,207.53,20.0,501.14,104.76,10.0,41.35
2023,1,15,38.4,27.5,239.9,23.0,411.25,111.3,20.0,30.8
2023,1,16,13.15,18.5,391.25,26.0,411.25,109.98,329.0,42.89
2023,1,17,24.5,25.0,297.0,22.0,347.04,102.1,499.0,29.4
2023,1,18,31.25,33.73,245.0,27.0,411.25,109.11,24.0,28.89
2023,1,19,32.15,26.0,285.0,26.0,347.04,115.37,20.0,32.78
2023,1,20,37.4,20.56,210.0,12.9,347.04,112.97,15.0,41.97
2023,1,21,32.23,33.5,229.0,28.0,347.04,108.86,20.0,30.91
2023,1,22,40.15,28.9,170.0,17.23,501.14,107.78,10.0,35.0
2023,1,23,31.08,24.0,409.25,23.0,501.14,107.88,15.0,37.0
2023,1,24,32.35,28.5,200.0,24.0,466.58,123.94,22.5,46.56
2023,1,25,34.83,27.7,320.95,24.0,323.11,114.47,22.5,43.22
2023,1,26,28.75,15.5,220.0,26.0,411.25,106.61,20.0,52.5
2023,1,27,42.15,22.04,267.0,25.0,347.04,107.88,14.0,33.33
2023,1,28,30.18,24.75,349.0,24.0,382.89,107.61,20.0,38.0
2023,1,29,35.8,28.2,247.75,28.0,501.14,124.99,12.0,30.0
2023,1,30,21.25,55.56,250.0,22.0,501.14,111.93,13.0,25.0
2023,1,31,39.9,24.0,197.5,21.0,411.25,109.23,249.0,55.44
2023,1,32,31.05,22.88,190.0,28.0,347.04,109.68,15.0,30.0
2023,1,33,35.13,25.9,195.0,22.0,501.14,107.66,10.0,38.59
2023,1,34,32.45,27.5,280.0,22.0,501.14,108.58,30.0,36.0
2023,1,35,30.0,28.0,379.9,24.0,347.04,117.56,399.0,39.89
2023,1,36,27.8,18.23,202.4,18.0,501.14,113.02,12.0,27.99
2023,1,37,26.14,17.06,219.9,26.0,475.46,113.49,12.0,44.33
2023,1,38,23.43,37.5,198.71,22.0,501.14,112.23,500.0,42.17
2023,1,39,31.0,27.5,399.0,24.0,501.14,108.25,10.0,38.5
2023,1,40,35.8,19.5,320.0,26.0,475.46,105.55,16.0,42.0
2023,1,41,24.0,25.0,399.0,18.0,501.14,110.59,24.0,38.0
2023,1,42,23.75,14.7,280.0,20.0,411.25,107.02,8.0,42.87
2023,1,43,18.75,27.5,170.0,23.0,411.25,109.86,429.0,53.0
2023,1,44,25.0,21.11,255.9,24.0,501.14,120.39,15.0,39.98
2023,1,45,48.5,27.0,200.0,22.0,411.25,100.71,10.0,25.0
2023,1,46,31.99,29.37,359.0,13.5,323.11,118.65,10.5,39.99
2023,1,47,33.3,28.5,237.0,19.0,501.14,109.64,10.0,32.0
2023,1,48,31.13,27.9,227.5,24.0,411.25,113.63,229.0,46.67
2023,1,49,29.38,20.75,235.0,16.0,411.25,107.05,20.0,42.22
2023,1,50,38.5,25.0,199.0,25.0,347.04,112.25,12.0,42.0
2023,1,51,40.0,25.0,190.0,18.0,501.14,103.88,10.0,40.0
2023,1,52,40.65,23.5,165.0,23.0,501.14,106.95,5.0,43.0
2023,1,53,32.5,21.93,359.0,23.5,501.14,111.56,299.0,40.72
2023,1,54,28.55,22.5,140.0,22.0,411.25,105.39,499.0,31.25
2023,1,55,31.75,17.78,222.5,20.0,501.14,107.2,20.0,25.43
2023,2,1,35.58,28.0,235.0,22.0,504.26,114.84,10.0,45.0
2023,2,2,38.88,27.5,236.0,24.0,413.8,109.83,25.0,40.24
2023,2,3,26.25,23.0,248.5,12.9,504.26,102.77,750.0,46.56
2023,2,4,39.9,15.12,399.9,12.9,504.26,111.39,15.0,25.22
2023,2,5,40.4,21.95,499.0,24.0,413.8,108.55,349.0,62.22
2023,2,6,35.9,22.95,260.0,30.0,325.11,116.78,450.0,36.9
2023,2,7,42.24,25.0,214.99,20.0,325.11,110.58,370.0,34.33
2023,2,8,20.75,24.0,376.5,27.0,413.8,109.52,30.0,45.2
2023,2,9,42.5,21.13,200.0,25.0,349.19,118.1,349.0,53.17
2023,2,10,35.1,23.75,306.5,24.0,504.26,107.86,10.0,63.89
2023,2,11,32.0,29.0,248.9,13.0,504.26,112.32,25.0,54.44
2023,2,12,44.95,27.5,218.0,20.0,504.26,113.66,25.0,28.17
2023,2,13,31.9,22.99,160.0,22.0,217.73,117.71,399.0,57.83
2023,2,14,34.9,27.5,217.18,20.0,504.26,104.89,10.0,44.1
2023,2,15,34.9,27.17,237.4,23.0,413.8,111.65,20.0,30.8
2023,2,16,20.38,21.28,411.25,26.5,413.8,110.49,329.0,44.36
2023,2,17,24.5,24.5,275.0,22.0,349.19,102.31,499.0,30.27
2023,2,18,32.0,33.73,245.0,27.0,413.8,109.13,24.0,28.89
2023,2,19,36.65,26.0,285.0,26.0,349.19,115.79,20.0,32.78
2023,2,20,39.9,20.56,210.0,12.9,349.19,113.43,15.0,44.33
2023,2,21,36.03,34.0,218.9,28.0,349.19,108.86,20.0,31.57
2023,2,22,33.7,28.2,170.0,17.0,504.26,108.02,11.0,35.0
2023,2,23,30.85,24.0,397.05,23.0,504.26,107.94,15.0,37.0
2023,2,24,36.7,28.5,228.75,24.0,469.48,123.45,22.5,46.56
2023,2,25,33.03,25.68,342.01,24.0,325.11,115.57,22.5,44.89
2023,2,26,34.5,15.5,220.0,26.0,413.8,107.04,20.0,52.5
2023,2,27,38.4,22.04,236.46,25.0,349.19,108.22,14.0,32.5
2023,2,28,29.9,24.0,339.0,24.0,385.26,107.93,20.0,38.0
2023,2,29,35.5,27.5,244.0,28.0,504.26,125.71,14.0,30.0
2023,2,30,31.25,56.67,250.0,22.0,504.26,112.28,13.0,25.0
2023,2,31,38.93,25.5,182.5,21.0,413.8,109.31,249.0,55.44
2023,2,32,32.75,23.28,175.0,28.0,349.19,109.94,15.0,30.0
2023,2,33,32.83,27.5,197.5,22.0,504.26,107.69,10.0,38.59
2023,2,34,33.08,27.5,280.0,22.0,504.26,108.59,30.0,37.0
2023,2,35,34.75,28.0,377.4,24.0,349.19,118.41,399.0,42.67
2023,2,36,31.5,18.37,206.4,18.0,504.26,113.45,12.0,27.99
2023,2,37,38.39,18.25,229.9,26.5,478.41,113.95,12.0,44.33
2023,2,38,27.55,37.5,199.0,22.0,504.26,112.36,500.0,45.2
2023,2,39,28.0,27.5,399.0,24.0,504.26,108.35,10.0,40.0
2023,2,40,35.5,19.5,320.0,26.0,478.41,105.69,16.0,42.0
2023,2,41,27.5,25.75,399.0,18.0,504.26,110.83,24.0,38.0
2023,2,42,32.0,14.7,260.0,20.0,413.8,107.01,8.0,47.87
2023,2,43,28.0,27.5,160.0,23.0,413.8,110.24,429.0,53.0
2023,2,44,23.5,21.11,253.65,24.0,504.26,120.93,15.0,42.93
2023,2,45,48.5,27.0,195.0,22.0,413.8,100.71,10.0,25.0
2023,2,46,32.24,29.37,359.0,13.5,325.11,118.72,10.5,39.99
2023,2,47,40.28,29.0,245.0,20.0,504.26,110.16,12.0,32.0
2023,2,48,29.68,31.2,230.0,24.0,413.8,114.49,229.0,46.67
2023,2,49,34.35,21.38,220.0,16.0,413.8,107.12,20.0,42.22
2023,2,50,43.0,25.0,199.0,25.75,349.19,112.89,12.0,42.0
2023,2,51,42.5,25.0,200.0,18.0,504.26,104.05,10.0,40.0
2023,2,52,40.9,23.5,165.0,23.0,504.26,107.37,5.0,43.75
2023,2,53,35.0,22.7,359.0,23.5,504.26,111.81,299.0,44.33
2023,2,54,38.25,22.75,140.0,22.0,413.8,105.43,499.0,33.0
2023,2,55,35.75,18.06,227.5,20.0,504.26,107.39,20.0,24.81
2023,3,1,33.93,28.0,240.0,22.0,507.38,115.15,10.0,45.0
2023,3,2,44.93,27.5,250.0,24.0,416.35,110.31,25.0,39.14
2023,3,3,30.5,23.75,232.0,12.9,507.38,102.88,750.0,46.56
2023,3,4,49.93,14.5,399.9,12.9,507.38,111.93,15.0,25.22
2023,3,5,52.73,22.48,474.05,24.0,416.35,108.87,349.0,56.11
2023,3,6,45.9,21.66,260.0,30.0,327.11,117.47,450.0,36.9
2023,3,7,46.99,25.0,201.24,22.0,327.11,111.07,370.0,34.33
2023,3,8,28.75,28.0,349.0,27.0,416.35,109.73,30.0,43.14
2023,3,9,47.0,20.24,200.0,25.75,351.34,118.36,349.0,58.67
2023,3,10,37.7,24.0,269.0,24.0,507.38,107.86,10.0,62.5
2023,3,11,37.25,29.0,236.46,13.0,507.38,112.67,25.0,54.44
2023,3,12,48.7,27.5,211.5,20.25,507.38,114.08,25.0,26.96
2023,3,13,39.45,22.95,172.5,23.0,219.02,117.86,399.0,59.33
2023,3,14,37.7,28.75,211.2,21.5,507.38,105.18,10.0,44.1
2023,3,15,47.9,26.0,239.9,23.0,416.35,111.95,20.0,29.69
2023,3,16,26.83,20.43,409.5,28.0,416.35,111.18,329.0,48.78
2023,3,17,24.5,24.5,269.0,22.75,351.34,102.6,499.0,32.87
2023,3,18,43.25,33.73,245.0,27.25,416.35,109.51,24.0,28.89
2023,3,19,46.65,26.0,285.0,26.0,351.34,116.71,20.0,32.78
2023,3,20,44.9,20.56,210.0,12.9,351.34,114.32,15.0,44.33
2023,3,21,40.4,34.0,218.9,28.0,351.34,109.0,20.0,31.87
2023,3,22,47.43,28.9,170.0,17.0,507.38,108.13,12.0,35.0
2023,3,23,33.93,24.0,389.9,23.5,507.38,107.97,15.0,37.5
2023,3,24,38.1,29.55,210.0,24.0,472.39,123.45,22.5,48.67
2023,3,25,34.1,25.0,358.73,24.0,327.11,116.63,22.5,46.56
2023,3,26,35.0,15.73,215.0,26.0,416.35,107.64,20.0,52.5
2023,3,27,55.15,22.39,191.01,25.0,351.34,108.22,14.0,33.33
2023,3,28,45.75,23.0,329.0,24.0,387.64,108.25,20.0,38.0
2023,3,29,33.78,27.5,229.75,28.0,507.38,127.29,14.0,31.5
2023,3,30,40.0,60.0,250.0,22.0,507.38,112.39,13.0,25.0
2023,3,31,49.15,27.0,155.0,21.0,416.35,109.39,249.0,55.44
2023,3,32,35.03,23.28,170.0,28.0,351.34,110.44,15.0,30.0
2023,3,33,37.7,26.3,200.0,22.0,507.38,107.74,10.0,41.07
2023,3,34,34.65,27.6,270.0,22.0,507.38,108.81,30.0,40.0
2023,3,35,41.0,28.0,374.9,24.0,351.34,118.56,399.0,41.0
2023,3,36,35.03,18.66,192.4,18.0,507.38,114.06,12.0,27.99
2023,3,37,44.9,18.25,214.9,28.0,481.37,114.44,12.0,44.33
2023,3,38,58.58,38.63,199.0,22.25,507.38,112.45,500.0,43.14
2023,3,39,25.5,27.5,387.0,24.0,507.38,108.59,10.0,42.0
2023,3,40,37.7,20.55,320.0,26.0,481.37,106.02,16.0,42.0
2023,3,41,34.5,26.0,399.0,18.0,507.38,111.04,24.0,38.0
2023,3,42,46.25,14.23,267.5,20.94,416.35,107.44,8.0,47.87
2023,3,43,41.25,26.25,195.0,23.0,416.35,110.94,429.0,53.0
2023,3,44,22.5,18.89,210.23,25.0,507.38,121.47,15.0,42.9
2023,3,45,53.13,27.0,222.5,24.0,416.35,102.79,10.0,25.0
2023,3,46,42.99,29.37,359.0,13.5,327.11,118.6,10.5,39.99
2023,3,47,32.83,29.0,245.0,20.0,507.38,110.69,12.0,32.0
2023,3,48,46.36,27.85,230.0,24.5,416.35,114.76,229.0,46.67
2023,3,49,50.15,21.5,220.0,16.75,416.35,107.23,20.0,42.22
2023,3,50,48.75,25.0,198.99,28.0,351.34,113.14,12.0,42.0
2023,3,51,48.75,25.0,205.0,18.0,507.38,104.38,10.0,40.5
2023,3,52,50.95,25.0,165.0,23.0,507.38,107.46,5.0,46.0
2023,3,53,43.75,19.5,351.5,23.5,507.38,112.35,299.0,44.33
2023,3,54,44.9,23.0,140.0,22.75,416.35,105.47,499.0,32.25
2023,3,55,41.5,18.89,245.0,20.0,507.38,107.49,20.0,24.82
2023,4,1,43.2,28.0,230.0,22.0,510.5,115.71,10.0,45.0
2023,4,2,51.63,27.0,247.5,24.0,236.64,110.33,25.0,38.04
2023,4,3,36.25,25.0,247.0,12.5,510.5,102.88,750.0,47.22
2023,4,4,50.43,14.5,399.9,12.9,510.5,112.1,15.0,25.22
2023,4,5,52.73,26.45,499.0,26.0,236.64,108.96,349.0,75.0
2023,4,6,45.65,21.66,260.0,30.0,329.1,117.93,450.0,36.9
